,captions,vi_captions
5397,"['Một người phụ nữ lớn tuổi đội nón màu be, mặc áo phông không cổ màu tím có họa tiết màu đỏ, mặc quần màu đen, đi giày màu đen.', 'Một người phụ nữ lớn tuổi đội nón màu be, mặc áo phông cổ tròn màu tím có họa tiết màu đỏ, mặc quần vải màu đen, đi giày thể thao màu đen.']","['An older woman wears a beige hat, a purple tank top with a red pattern, black pants, and black shoes.', 'An elderly woman in a beige hat, wearing a purple round - neck T - shirt with a red pattern, wearing black canvas pants, and black sneakers.']"
5398,"['Một nam thanh niên có mái tóc màu đen, đeo khẩu trang màu xám, mặc áo sơ mi trắng, mặc quần màu đen, đi dép màu đen.', 'Một nam thanh niên có mái tóc màu đen, đeo khẩu trang màu xám, mặc áo sơ mi ngắn tay trắng, mặc quần dài màu đen, đi dép màu đen.']","['A young man with black hair, wearing a grey mask, wearing a white shirt, black pants, and black sandals.', 'A young man with black hair, wearing a grey mask, wearing a white short - sleeved shirt, wearing black pants, and black sandals.']"
5399,"['Một người đàn ông có mái tóc màu đen, mặc áo sơ mi trắng, mặc quần màu đen, đi dép màu đen.', 'Một người đàn ông có mái tóc màu đen, mặc áo sơ mi ngắn tay trắng, mặc quần dài màu đen, đi dép màu đen.']","['A man with black hair, wearing a white shirt, black pants, and black sandals.', 'A man with black hair, wearing a white short - sleeved shirt, wearing black long pants, wearing black sandals.']"
5400,"['Một người đàn ông có mái tóc màu đen, đeo khẩu trang màu xanh dương, mặc áo phông màu xám có các kẻ ngang áo màu đen, mặc quần màu be, đi giày màu đen.', 'Một người đàn ông có mái tóc màu đen, đeo khẩu trang màu xanh dương, mặc áo phông có cổ màu xám có các kẻ ngang áo màu đen, mặc quần kaki dài màu be, đi giày tây màu đen.']","['A man with black hair, wearing a blue mask, wearing a gray T - shirt with horizontal lines, a black blouse, beige pants, and black shoes.', 'A man with black hair, wearing a blue mask, wearing a gray collar T - shirt with horizontal slats in black, wearing beige khakis, and black boots.']"
5401,"['Một người đàn ông có mái tóc màu đen, mặc áo phông màu xám có các kẻ ngang áo màu đen, mặc quần màu be, đi giày màu đen, một tay xách túi đeo màu đen.', 'Một người đàn ông có mái tóc màu đen, mặc áo phông có cổ màu xám có các kẻ ngang áo màu đen, mặc quần kaki dài màu be, đi giày tây màu đen, một tay cầm túi đeo chéo màu đen.']","['A man with black hair, wearing a gray T - shirt with black horizontals, beige pants, black shoes, and a black handbag.', 'A man with black hair, wearing a gray collar T - shirt with horizontal lines in black, wearing beige khakis, black boots, and a black crossbody bag.']"
5402,"['Một cô gái có mái tóc màu đen, để thả tóc, đeo kính màu đen, mặc áo phông cổ tròn màu trắng, mặc quần màu đen, đi giày màu đen.', 'Một cô gái có mái tóc ngang vai màu đen, đeo kính màu đen, mặc áo phông không cổ màu trắng, mặc quần dài màu đen, đi giày thể màu đen.']","['A girl with black hair, to drop her hair, wears black glasses, wears a white round neck T-shirt, wears black pants, wears black shoes.', 'A girl with shoulder - length black hair, black glasses, a white tank top, black pants, and black sneakers.']"
5403,"['Một cô gái có mái tóc màu đen, để thả tóc, mặc áo phông cổ tròn màu trắng, mặc quần màu đen, đi giày màu đen, đeo túi màu đen.', 'Một cô gái có mái tóc ngang vai màu đen, mặc áo phông không cổ màu trắng, mặc quần dài màu đen, đi giày thể màu đen có dây giày màu trắng, đeo túi đeo chéo màu đen.']","['A girl with black hair, to drop her hair, wears a white round neck T-shirt, wears black pants, wears black shoes, wears black bags.', 'A girl with shoulder - length black hair, wearing a white collared T - shirt, black pants, black sneakers with white shoelaces, and a black crossbody bag.']"
5404,"['Một người phụ nữ lớn tuổi đội mũ màu xanh lá cây, mặc áo màu nâu, mặc quần màu đen, đi giày màu đen, đeo túi màu đen.', 'Một người phụ nữ lớn tuổi đội mũ vành tròn màu xanh lá cây, mặc áo dài tay màu nâu, mặc quần dài màu đen, đi giày màu đen, khoác túi màu đen.']","['An elderly woman wearing a green hat, a brown blouse, black pants, black shoes, and a black bag.', 'An elderly woman wears a green round - brimmed hat, a brown long - sleeved blouse, black pants, black shoes, and a black jacket.']"
5405,"['Một người phụ nữ lớn tuổi đội mũ màu xanh lá cây, đeo khẩu trang màu đen, mặc áo màu nâu, mặc quần màu đen, đi giày màu đen.', 'Một người phụ nữ lớn tuổi đội mũ vành tròn màu xanh lá cây, đeo khẩu trang màu đen, mặc áo dài tay màu nâu, mặc quần dài màu đen, đi giày màu đen']","['An elderly woman wearing a green hat, a black mask, a brown blouse, black pants, and black shoes.', 'An elderly woman wearing a green round - brimmed hat, a black mask, a brown long - sleeved blouse, black pants, and black shoes']"
5406,"['Một cô bé có mái tóc màu đen, buộc tóc, đeo kính màu đen, mặc áo màu be, mặc quần dài màu xanh, đi dép dây màu hồng.', 'Một cô bé có mái tóc màu đen, buộc tóc, đeo kính màu đen, mặc áo ngắn tay màu be, mặc quần bò dài màu xanh, đi dép dây màu hồng.']","['A little girl with black hair, hair ties, black glasses, a beige blouse, blue pants, pink sandals.', 'A little girl with black hair, hair ties, black glasses, a beige short - sleeved blouse, blue long jeans, pink sandals.']"
5407,"['Một bé gái có mái tóc màu đen, buộc tóc, đeo kính màu đen, mặc áo màu be, mặc quần dài màu xanh, đi dép dây màu hồng.', 'Một bé gái có mái tóc màu đen, buộc tóc, đeo kính màu đen, mặc áo ngắn tay màu be, mặc quần bò dài màu xanh, đi dép dây màu hồng.']","['A girl with black hair, hair ties, black glasses, a beige blouse, blue pants, pink sandals.', 'A girl with black hair, hair ties, black glasses, a beige short - sleeved blouse, blue long jeans, pink sandals.']"
5408,"['Một người phụ nữ đội mũ màu be, mặc áo phông không cổ màu xanh lá cây, mặc quần màu đen, đi dép màu xanh nước biển.', 'Một người phụ nữ đội mũ vành tròn màu be, mặc áo phông cổ tròn màu xanh lá cây, mặc quần dài màu đen, đi dép màu xanh da trời.']","['A woman in a beige hat, green tank top, black pants, and blue sandals.', 'A woman in a beige round - brimmed hat, wearing a green round - neck T - shirt, wearing black pants, and blue sandals.']"
5409,"['Một người phụ nữ đội mũ màu be, mặc áo phông không cổ màu xanh lá cây, mặc quần màu đen, đi dép màu xanh nước biển.', 'Một người phụ nữ đội mũ vành tròn màu be, mặc áo phông cổ tròn màu xanh lá cây, mặc quần dài màu đen, đi dép màu xanh da trời.']","['A woman in a beige hat, green tank top, black pants, and blue sandals.', 'A woman in a beige round - brimmed hat, wearing a green round - neck T - shirt, wearing black pants, and blue sandals.']"
5410,"['Một người phụ nữ lớn tuổi đội mũ màu đen, đeo khẩu trang màu xanh dương, mặc áo sơ mi màu đen có các họa tiết hoa màu be, mặc quần màu đen, đi dép màu nâu.', 'Một người phụ nữ lớn tuổi đội mũ vành màu đen, đeo khẩu trang màu xanh dương, mặc áo sơ mi dài tay màu đen có các họa tiết hoa màu be, mặc quần dài màu đen, đi dép màu nâu.']","['An elderly woman wears a black hat, a blue mask, a black shirt with beige floral prints, black pants, and brown sandals.', 'An elderly woman wears a black cap, a blue mask, a long - sleeved black shirt with beige floral prints, black pants, and brown sandals.']"
5411,"['Một người phụ nữ lớn tuổi đội mũ màu đen, mặc áo sơ mi màu đen có các họa tiết hoa màu be, mặc quần màu đen, đi dép màu nâu.', 'Một người phụ nữ lớn tuổi đội mũ vành màu đen, mặc áo sơ mi dài tay màu đen có các họa tiết hoa màu be, mặc quần dài màu đen, đi dép màu nâu.']","['An older woman wears a black hat, a black shirt with beige floral prints, black pants, and brown sandals.', 'An elderly woman wearing a black brimmed hat, wearing a long sleeved black shirt with beige floral motifs, wearing black pants, and brown sandals.']"
5412,"['Một cô gái có mái tóc màu đen, buộc tóc, mặc áo phông màu cam, mặc quần màu xám, đi dép màu bạc.', 'Một cô gái có mái tóc qua vai màu đen, mặc áo phông màu cam, mặc quần dài ống rộng màu xám, đi dép màu bạc.']","['A girl with black hair, hair ties, orange T - shirt, gray pants, silver slippers.', 'A girl with black over-the-shoulder hair, wearing an orange T-shirt, wearing grey wide trousers, and silver sandals.']"
5413,"['Một người phụ nữ có mái tóc màu đen, buộc tóc, mặc áo phông màu cam, mặc quần màu xám, đi dép màu bạc.', 'Một người phụ nữ có mái tóc qua vai màu đen, mặc áo phông màu cam, mặc quần dài ống rộng màu xám, đi dép màu bạc.']","['A woman with black hair, hair ties, orange T - shirt, gray pants, silver slippers.', 'A woman with black over-the-shoulder hair, wearing an orange T-shirt, wearing grey wide trousers, and silver sandals.']"
5414,"['Một người phụ nữ đội mũ màu be, mặc áo sơ mi màu trắng, mặc quần màu đen, đi giày màu trắng, đeo túi màu đen.', 'Một người phụ nữ đội mũ vành màu be, mặc áo sơ mi màu trắng, mặc quần âu dài màu đen, đi giày thể thao màu trắng, khoác túi màu đen.']","['A woman wearing a beige hat, a white shirt, black pants, white shoes, and a black bag.', 'A woman in a beige brimmed hat, wearing a white shirt, long black trousers, white sneakers, and a black jacket.']"
5415,"['Một người phụ nữ đội mũ màu be, đeo khẩu trang màu xanh dương, mặc áo sơ mi màu trắng, mặc quần màu đen, đi giày màu trắng, một tay cầm nón màu vàng.', 'Một người phụ nữ đội mũ vành màu be, đeo khẩu trang màu xanh dương, mặc áo sơ mi màu trắng, mặc quần âu dài màu đen, đi giày thể thao màu trắng, một tay cầm nón màu vàng.']","['A woman wearing a beige hat, a blue mask, a white shirt, black pants, white shoes, and a yellow hat.', 'A woman in a beige brimmed hat, wearing a blue mask, wearing a white shirt, long black trousers, white sneakers, a yellow hat handle.']"
5416,"['Một người đàn ông có mái tóc màu đen, mặc áo phông không cổ màu trắng, mặc quần màu xám, đi giày màu đen.', 'Một người đàn ông có mái tóc màu đen, mặc áo phông cổ tròn màu trắng, mặc quần bò dài màu xám, đi giày tây màu đen.']","['A man with black hair, wearing a white collared T - shirt, gray pants, and black shoes.', 'A man with black hair, wearing a white round - neck T - shirt, long gray jeans, and black western shoes.']"
